,Year,Farmer Tracenet code,Village,District,State,Latitude,Longitude,Crops,Area (HA),Estimated yield (MT),geometry,yield
2216,2018,AP1214000002,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04157,83.03272,Red Gram,0.2,0.3,POINT (83.03272 18.04157),1.4999999999999998
2217,2018,AP1214000002,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04157,83.03272,Sorghum,0.2,0.03,POINT (83.03272 18.04157),0.15
2218,2018,AP1214000003,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Non-Basmati Paddy,1.8,2.8,POINT (nan nan),1.5555555555555554
2219,2018,AP1214000003,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Green Gram,1.0,2.0,POINT (nan nan),2.0
2220,2018,AP1214000003,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Urad,0.8,2.5,POINT (nan nan),3.125
2221,2018,AP1225000048,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Non-Basmati Paddy,1.2,1.8,POINT (nan nan),1.5
2222,2018,AP1225000048,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Green Gram,1.0,2.0,POINT (nan nan),2.0
2223,2018,AP1225000048,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Urad,0.2,0.5,POINT (nan nan),2.5
2224,2018,AP1225000049,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Non-Basmati Paddy,3.2,4.8,POINT (nan nan),1.4999999999999998
2225,2018,AP1225000049,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Green Gram,1.5,3.0,POINT (nan nan),2.0
2226,2018,AP1225000049,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Urad,1.7,4.0,POINT (nan nan),2.3529411764705883
2227,2018,AP1225000050,Veeranarayanam,Vizianagaram,Andhrapradesh,18.04171,83.07494,Non-Basmati Paddy,3.2,5.0,POINT (83.07494 18.04171),1.5625
2228,2018,AP1225000050,Veeranarayanam,Vizianagaram,Andhrapradesh,18.04171,83.07494,Green Gram,1.0,2.0,POINT (83.07494 18.04171),2.0
2229,2018,AP1225000050,Veeranarayanam,Vizianagaram,Andhrapradesh,18.04171,83.07494,Urad,2.2,6.0,POINT (83.07494 18.04171),2.727272727272727
2230,2018,AP1225000054,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Paddy-Sona Masuri,1.2,1.9,POINT (nan nan),1.5833333333333333
2231,2018,AP1225000054,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Green Gram,0.5,1.0,POINT (nan nan),2.0
2232,2018,AP1225000054,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Urad,0.7,2.0,POINT (nan nan),2.857142857142857
2233,2018,AP1225000055,Veeranarayanam,Vizianagaram,Andhrapradesh,18.04204,83.0751,Non-Basmati Paddy,2.4,3.8,POINT (83.07510000000001 18.04204),1.5833333333333333
2234,2018,AP1225000055,Veeranarayanam,Vizianagaram,Andhrapradesh,18.04204,83.0751,Green Gram,1.0,2.0,POINT (83.07510000000001 18.04204),2.0
2235,2018,AP1225000055,Veeranarayanam,Vizianagaram,Andhrapradesh,18.04204,83.0751,Urad,1.4,4.0,POINT (83.07510000000001 18.04204),2.857142857142857
2236,2018,AP1225000056,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Non-Basmati Paddy,1.4,2.0,POINT (nan nan),1.4285714285714286
2237,2018,AP1225000056,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Green Gram,1.0,2.0,POINT (nan nan),2.0
2238,2018,AP1225000056,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Urad,0.4,1.0,POINT (nan nan),2.5
2239,2018,AP1225000057,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Non-Basmati Paddy,2.4,3.8,POINT (nan nan),1.5833333333333333
2240,2018,AP1225000057,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Green Gram,1.5,3.0,POINT (nan nan),2.0
2241,2018,AP1225000057,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Urad,0.9,3.0,POINT (nan nan),3.333333333333333
2242,2018,AP1225000059,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Non-Basmati Paddy,2.8,4.0,POINT (nan nan),1.4285714285714286
2243,2018,AP1225000059,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Green Gram,1.0,2.0,POINT (nan nan),2.0
2244,2018,AP1225000059,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Urad,1.8,4.0,POINT (nan nan),2.2222222222222223
2245,2018,AP1225000060,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Paddy-Sona Masuri,3.6,5.5,POINT (nan nan),1.5277777777777777
2246,2018,AP1225000060,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Green Gram,2.0,0.4,POINT (nan nan),0.2
2247,2018,AP1225000060,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Urad,1.6,4.0,POINT (nan nan),2.5
2248,2018,AP1225000061,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Non-Basmati Paddy,1.6,2.0,POINT (nan nan),1.25
2249,2018,AP1225000061,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Green Gram,1.0,2.0,POINT (nan nan),2.0
2250,2018,AP1225000061,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Urad,0.6,1.5,POINT (nan nan),2.5
2251,2018,AP1225000062,Veeranarayanam,Vizianagaram,Andhrapradesh,18.04305,83.07554,Non-Basmati Paddy,2.4,3.9,POINT (83.07554 18.04305),1.625
2252,2018,AP1225000062,Veeranarayanam,Vizianagaram,Andhrapradesh,18.04305,83.07554,Green Gram,1.0,2.0,POINT (83.07554 18.04305),2.0
2253,2018,AP1225000062,Veeranarayanam,Vizianagaram,Andhrapradesh,18.04305,83.07554,Urad,1.4,4.0,POINT (83.07554 18.04305),2.857142857142857
2254,2018,AP1226000002,Paturu,Vizianagaram,Andhrapradesh,18.04219,83.05043,Brinjal Green Round,0.5,5.0,POINT (83.05043000000001 18.04219),10.0
2255,2018,AP1226000002,Paturu,Vizianagaram,Andhrapradesh,18.04219,83.05043,Non-Basmati Paddy,1.5,2.8,POINT (83.05043000000001 18.04219),1.8666666666666665
2256,2018,AP1226000002,Paturu,Vizianagaram,Andhrapradesh,18.04219,83.05043,Bengal Gram,1.0,2.0,POINT (83.05043000000001 18.04219),2.0
2257,2018,AP1226000002,Paturu,Vizianagaram,Andhrapradesh,18.04219,83.05043,Urad,1.0,3.0,POINT (83.05043000000001 18.04219),3.0
2258,2018,AP1226000003,Paturu,Vizianagaram,Andhrapradesh,18.04246,83.04797,Non-Basmati Paddy,2.8,4.5,POINT (83.04797000000001 18.04246),1.6071428571428572
2259,2018,AP1226000003,Paturu,Vizianagaram,Andhrapradesh,18.04246,83.04797,Green Gram,1.0,2.0,POINT (83.04797000000001 18.04246),2.0
2260,2018,AP1226000003,Paturu,Vizianagaram,Andhrapradesh,18.04246,83.04797,Urad,1.0,3.0,POINT (83.04797000000001 18.04246),3.0
2261,2018,AP1226000004,Paturu,Vizianagaram,Andhrapradesh,,,Non-Basmati Paddy,2.0,3.0,POINT (nan nan),1.5
2262,2018,AP1226000004,Paturu,Vizianagaram,Andhrapradesh,,,Green Gram,1.0,3.0,POINT (nan nan),3.0
2263,2018,AP1226000004,Paturu,Vizianagaram,Andhrapradesh,,,Urad,1.0,3.0,POINT (nan nan),3.0
2264,2018,AP1226000005,Paturu,Vizianagaram,Andhrapradesh,18.04208,83.04855,Non-Basmati Paddy,2.8,4.5,POINT (83.04855000000001 18.04208),1.6071428571428572
2265,2018,AP1226000005,Paturu,Vizianagaram,Andhrapradesh,18.04208,83.04855,Green Gram,1.0,2.0,POINT (83.04855000000001 18.04208),2.0
2266,2018,AP1226000005,Paturu,Vizianagaram,Andhrapradesh,18.04208,83.04855,Urad,1.0,3.0,POINT (83.04855000000001 18.04208),3.0
2267,2018,AP1226000006,Paturu,Vizianagaram,Andhrapradesh,,,Non-Basmati Paddy,2.0,3.1,POINT (nan nan),1.55
2268,2018,AP1226000006,Paturu,Vizianagaram,Andhrapradesh,,,Green Gram,1.0,2.0,POINT (nan nan),2.0
2269,2018,AP1226000006,Paturu,Vizianagaram,Andhrapradesh,,,Urad,1.0,3.0,POINT (nan nan),3.0
2270,2018,AP1226000008,Kotayya Garuvu,Vizianagaram,Andhrapradesh,,,Brinjal Green Round,0.0,0.3,POINT (nan nan),
2271,2018,AP1226000008,Kotayya Garuvu,Vizianagaram,Andhrapradesh,,,Foxtail Millet,0.1,0.03,POINT (nan nan),0.3
2272,2018,AP1226000008,Kotayya Garuvu,Vizianagaram,Andhrapradesh,,,Jowar,0.1,0.01,POINT (nan nan),0.09999999999999999
2273,2018,AP1226000008,Kotayya Garuvu,Vizianagaram,Andhrapradesh,,,Non-Basmati Paddy,0.5,3.0,POINT (nan nan),6.0
2274,2018,AP1226000008,Kotayya Garuvu,Vizianagaram,Andhrapradesh,,,Ragi/Finger Millet Grain,0.1,0.05,POINT (nan nan),0.5
2275,2018,AP1226000008,Kotayya Garuvu,Vizianagaram,Andhrapradesh,,,Red Gram,0.0,0.03,POINT (nan nan),
2276,2018,AP1226000008,Kotayya Garuvu,Vizianagaram,Andhrapradesh,,,Green Gram,0.2,0.2,POINT (nan nan),1.0
2277,2018,AP1226000008,Kotayya Garuvu,Vizianagaram,Andhrapradesh,,,Horse Gram,0.3,0.3,POINT (nan nan),1.0
2278,2018,AP1226000008,Kotayya Garuvu,Vizianagaram,Andhrapradesh,,,Red Gram,0.3,0.3,POINT (nan nan),1.0
2279,2018,AP1226000009,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04116,83.03047,Black Pepper,0.0,0.05,POINT (83.03046999999999 18.04116),
2280,2018,AP1226000009,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04116,83.03047,Foxtail Millet,0.2,1.0,POINT (83.03046999999999 18.04116),5.0
2281,2018,AP1226000009,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04116,83.03047,Paddy-Sona Masuri,0.5,0.5,POINT (83.03046999999999 18.04116),1.0
2282,2018,AP1226000009,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04116,83.03047,Ragi/Finger Millet Grain,0.1,0.5,POINT (83.03046999999999 18.04116),5.0
2283,2018,AP1226000009,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04116,83.03047,Green Gram,0.2,0.3,POINT (83.03046999999999 18.04116),1.4999999999999998
2284,2018,AP1226000009,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04116,83.03047,Horse Gram,0.5,0.6,POINT (83.03046999999999 18.04116),1.2
2285,2018,AP1226000009,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04116,83.03047,Sorghum,0.1,0.2,POINT (83.03046999999999 18.04116),2.0
2286,2018,AP1226000010,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04147,83.03244,Foxtail Millet,0.1,0.5,POINT (83.03243999999999 18.04147),5.0
2287,2018,AP1226000010,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04147,83.03244,Jowar,0.0,0.2,POINT (83.03243999999999 18.04147),
2288,2018,AP1226000010,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04147,83.03244,Non-Basmati Paddy,0.5,3.0,POINT (83.03243999999999 18.04147),6.0
2289,2018,AP1226000010,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04147,83.03244,Ragi/Finger Millet Grain,0.04,0.02,POINT (83.03243999999999 18.04147),0.5
2290,2018,AP1226000010,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04147,83.03244,Red Gram,0.2,0.2,POINT (83.03243999999999 18.04147),1.0
2291,2018,AP1226000010,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04147,83.03244,Green Gram,0.2,0.2,POINT (83.03243999999999 18.04147),1.0
2292,2018,AP1226000010,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04147,83.03244,Horse Gram,0.1,0.06,POINT (83.03243999999999 18.04147),0.6
2293,2018,AP1226000010,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04147,83.03244,Jowar,0.2,0.2,POINT (83.03243999999999 18.04147),1.0
2294,2018,AP1226000010,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04147,83.03244,Red Gram,0.3,0.3,POINT (83.03243999999999 18.04147),1.0
2295,2018,AP1226000012,Kotayya Garuvu,Vizianagaram,Andhrapradesh,,,Horse Gram,0.2,0.5,POINT (nan nan),2.5
2296,2018,AP1226000012,Kotayya Garuvu,Vizianagaram,Andhrapradesh,,,Non-Basmati Paddy,0.2,0.2,POINT (nan nan),1.0
2297,2018,AP1226000012,Kotayya Garuvu,Vizianagaram,Andhrapradesh,,,Ragi/Finger Millet Grain,0.2,0.1,POINT (nan nan),0.5
2298,2018,AP1226000012,Kotayya Garuvu,Vizianagaram,Andhrapradesh,,,Green Gram,0.3,0.2,POINT (nan nan),0.6666666666666667
2299,2018,AP1226000012,Kotayya Garuvu,Vizianagaram,Andhrapradesh,,,Jowar,0.1,0.02,POINT (nan nan),0.19999999999999998
2300,2018,AP1226000012,Kotayya Garuvu,Vizianagaram,Andhrapradesh,,,Red Gram,0.2,0.03,POINT (nan nan),0.15
2301,2018,AP1226000016,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,,,Non-Basmati Paddy,3.2,5.0,POINT (nan nan),1.5625
2302,2018,AP1226000016,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,,,Green Gram,1.0,2.0,POINT (nan nan),2.0
2303,2018,AP1226000016,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,,,Urad,2.2,6.0,POINT (nan nan),2.727272727272727
2304,2018,AP1226000017,Paturu,Vizianagaram,Andhrapradesh,18.04161,83.05135,Brinjal Green Round,0.3,5.0,POINT (83.05135 18.04161),16.666666666666668
2305,2018,AP1226000017,Paturu,Vizianagaram,Andhrapradesh,18.04161,83.05135,Non-Basmati Paddy,1.7,3.0,POINT (83.05135 18.04161),1.7647058823529411
2306,2018,AP1226000017,Paturu,Vizianagaram,Andhrapradesh,18.04161,83.05135,Green Gram,1.0,2.0,POINT (83.05135 18.04161),2.0
2307,2018,AP1226000017,Paturu,Vizianagaram,Andhrapradesh,18.04161,83.05135,Urad,1.0,3.0,POINT (83.05135 18.04161),3.0
2308,2018,AP1226000018,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04249,83.03143,Brinjal Green Round,0.0,0.3,POINT (83.03143 18.04249),
2309,2018,AP1226000018,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04249,83.03143,Foxtail Millet,0.3,1.0,POINT (83.03143 18.04249),3.3333333333333335
2310,2018,AP1226000018,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04249,83.03143,Paddy-Sona Masuri,0.5,3.0,POINT (83.03143 18.04249),6.0
2311,2018,AP1226000018,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04249,83.03143,Red Gram,0.0,0.1,POINT (83.03143 18.04249),
2312,2018,AP1226000018,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04249,83.03143,Sorghum,0.0,0.1,POINT (83.03143 18.04249),
2313,2018,AP1226000018,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04249,83.03143,Green Gram,0.3,0.3,POINT (83.03143 18.04249),1.0
2314,2018,AP1226000018,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04249,83.03143,Horse Gram,0.2,0.6,POINT (83.03143 18.04249),2.9999999999999996
2315,2018,AP1226000018,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04249,83.03143,Red Gram,0.2,0.03,POINT (83.03143 18.04249),0.15
2316,2018,AP1226000018,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04249,83.03143,Sorghum,0.1,0.02,POINT (83.03143 18.04249),0.19999999999999998
2317,2018,AP1226000019,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04123,83.03041,Foxtail Millet,0.2,0.1,POINT (83.03041 18.04123),0.5
2318,2018,AP1226000019,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04123,83.03041,Jowar,0.0,0.1,POINT (83.03041 18.04123),
2319,2018,AP1226000019,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04123,83.03041,Paddy-Sona Masuri,0.5,0.3,POINT (83.03041 18.04123),0.6
2320,2018,AP1226000019,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04123,83.03041,Ragi/Finger Millet Grain,0.1,0.5,POINT (83.03041 18.04123),5.0
2321,2018,AP1226000019,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04123,83.03041,Red Gram,0.0,0.3,POINT (83.03041 18.04123),
2322,2018,AP1226000019,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04123,83.03041,Green Gram,0.0,0.2,POINT (83.03041 18.04123),
2323,2018,AP1226000019,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04123,83.03041,Horse Gram,0.5,0.6,POINT (83.03041 18.04123),1.2
2324,2018,AP1226000019,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04123,83.03041,Red Gram,0.2,0.03,POINT (83.03041 18.04123),0.15
2325,2018,AP1226000020,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04332,83.03343,Jowar,0.0,0.1,POINT (83.03343 18.04332),
2326,2018,AP1226000020,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04332,83.03343,Non-Basmati Paddy,0.3,0.2,POINT (83.03343 18.04332),0.6666666666666667
2327,2018,AP1226000020,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04332,83.03343,Ragi/Finger Millet Grain,0.18,0.1,POINT (83.03343 18.04332),0.5555555555555556
2328,2018,AP1226000020,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04332,83.03343,Green Gram,0.2,0.3,POINT (83.03343 18.04332),1.4999999999999998
2329,2018,AP1226000020,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.04332,83.03343,Red Gram,0.2,0.03,POINT (83.03343 18.04332),0.15
2330,2018,AP1226000021,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.0434,83.03338,Foxtail Millet,0.2,0.1,POINT (83.03337999999999 18.0434),0.5
2331,2018,AP1226000021,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.0434,83.03338,Jowar,0.0,0.2,POINT (83.03337999999999 18.0434),
2332,2018,AP1226000021,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.0434,83.03338,Non-Basmati Paddy,1.0,6.0,POINT (83.03337999999999 18.0434),6.0
2333,2018,AP1226000021,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.0434,83.03338,Red Gram,0.0,0.1,POINT (83.03337999999999 18.0434),
2334,2018,AP1226000021,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.0434,83.03338,Green Gram,0.5,0.8,POINT (83.03337999999999 18.0434),1.6
2335,2018,AP1226000021,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.0434,83.03338,Horse Gram,0.6,0.1,POINT (83.03337999999999 18.0434),0.16666666666666669
2336,2018,AP1226000021,Kotayya Garuvu,Vizianagaram,Andhrapradesh,18.0434,83.03338,Red Gram,0.1,0.2,POINT (83.03337999999999 18.0434),2.0
2337,2018,AP1226000022,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,,,Paddy-Sona Masuri,2.8,3.0,POINT (nan nan),1.0714285714285714
2338,2018,AP1226000022,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,,,Green Gram,1.3,2.5,POINT (nan nan),1.923076923076923
2339,2018,AP1226000022,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,,,Urad,1.5,4.5,POINT (nan nan),3.0
2340,2018,AP1226000023,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,,,Non-Basmati Paddy,3.2,4.9,POINT (nan nan),1.53125
2341,2018,AP1226000023,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,,,Green Gram,1.5,3.0,POINT (nan nan),2.0
2342,2018,AP1226000023,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,,,Urad,1.7,5.0,POINT (nan nan),2.9411764705882355
2343,2018,AP1226000024,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,18.04451,83.06678,Non-Basmati Paddy,2.8,4.3,POINT (83.06677999999999 18.04451),1.5357142857142858
2344,2018,AP1226000024,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,18.04451,83.06678,Green Gram,1.0,2.0,POINT (83.06677999999999 18.04451),2.0
2345,2018,AP1226000024,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,18.04451,83.06678,Urad,1.8,5.0,POINT (83.06677999999999 18.04451),2.7777777777777777
2346,2018,AP1226000025,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,18.04488,83.06658,Paddy-Sona Masuri,3.2,5.2,POINT (83.06658 18.04488),1.625
2347,2018,AP1226000025,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,18.04488,83.06658,Green Gram,1.0,2.0,POINT (83.06658 18.04488),2.0
2348,2018,AP1226000025,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,18.04488,83.06658,Urad,2.2,6.0,POINT (83.06658 18.04488),2.727272727272727
2349,2018,AP1226000026,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,,,Non-Basmati Paddy,2.0,3.0,POINT (nan nan),1.5
2350,2018,AP1226000026,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,,,Green Gram,1.0,2.0,POINT (nan nan),2.0
2351,2018,AP1226000026,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,,,Urad,1.0,3.0,POINT (nan nan),3.0
2352,2018,AP1226000027,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,,,Non-Basmati Paddy,2.0,3.1,POINT (nan nan),1.55
2353,2018,AP1226000027,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,,,Green Gram,1.0,2.0,POINT (nan nan),2.0
2354,2018,AP1226000027,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,,,Urad,1.0,3.0,POINT (nan nan),3.0
2355,2018,AP1226000029,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,18.04556,83.06605,Non-Basmati Paddy,2.8,4.2,POINT (83.06605 18.04556),1.5000000000000002
2356,2018,AP1226000029,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,18.04556,83.06605,Green Gram,1.0,2.0,POINT (83.06605 18.04556),2.0
2357,2018,AP1226000029,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,18.04556,83.06605,Urad,1.8,5.0,POINT (83.06605 18.04556),2.7777777777777777
2358,2018,AP1226000030,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Non-Basmati Paddy,0.8,1.4,POINT (nan nan),1.7499999999999998
2359,2018,AP1226000030,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Green Gram,0.5,2.0,POINT (nan nan),4.0
2360,2018,AP1226000030,Veeranarayanam,Vizianagaram,Andhrapradesh,,,Urad,0.3,0.1,POINT (nan nan),0.33333333333333337
2361,2018,AP1226000031,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Brinjal Green Round,0.2,4.0,POINT (nan nan),20.0
2362,2018,AP1226000031,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Non-Basmati Paddy,2.0,2.0,POINT (nan nan),1.0
2363,2018,AP1226000031,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Sugarcane,1.0,10.0,POINT (nan nan),10.0
2364,2018,AP1226000031,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Green Gram,1.5,3.0,POINT (nan nan),2.0
2365,2018,AP1226000031,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Urad,1.7,4.0,POINT (nan nan),2.3529411764705883
2366,2018,AP1226000032,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Non-Basmati Paddy,1.0,1.5,POINT (nan nan),1.5
2367,2018,AP1226000032,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Sugarcane,1.0,10.0,POINT (nan nan),10.0
2368,2018,AP1226000032,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Green Gram,1.0,2.0,POINT (nan nan),2.0
2369,2018,AP1226000032,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Urad,1.0,3.0,POINT (nan nan),3.0
2370,2018,AP1226000033,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Non-Basmati Paddy,1.3,1.8,POINT (nan nan),1.3846153846153846
2371,2018,AP1226000033,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Green Gram,0.5,1.0,POINT (nan nan),2.0
2372,2018,AP1226000033,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Urad,0.8,2.5,POINT (nan nan),3.125
2373,2018,AP1226000034,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Brinjal Green Round,0.3,50.0,POINT (nan nan),166.66666666666669
2374,2018,AP1226000034,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Non-Basmati Paddy,2.1,3.8,POINT (nan nan),1.8095238095238093
2375,2018,AP1226000034,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Green Gram,1.5,3.0,POINT (nan nan),2.0
2376,2018,AP1226000034,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Urad,0.9,3.0,POINT (nan nan),3.333333333333333
2377,2018,AP1226000035,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Non-Basmati Paddy,2.0,3.0,POINT (nan nan),1.5
2378,2018,AP1226000035,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Green Gram,1.0,2.0,POINT (nan nan),2.0
2379,2018,AP1226000035,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Urad,1.0,3.0,POINT (nan nan),3.0
2380,2018,AP1226000036,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Non-Basmati Paddy,1.4,2.0,POINT (nan nan),1.4285714285714286
2381,2018,AP1226000036,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Green Gram,1.0,2.0,POINT (nan nan),2.0
2382,2018,AP1226000036,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Urad,0.6,1.5,POINT (nan nan),2.5
2383,2018,AP1226000037,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,18.04495,83.05454,Non-Basmati Paddy,1.2,2.0,POINT (83.05454 18.04495),1.6666666666666667
2384,2018,AP1226000037,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,18.04495,83.05454,Green Gram,1.0,2.0,POINT (83.05454 18.04495),2.0
2385,2018,AP1226000037,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,18.04495,83.05454,Urad,0.2,0.5,POINT (83.05454 18.04495),2.5
2386,2018,AP1226000038,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Non-Basmati Paddy,3.6,5.5,POINT (nan nan),1.5277777777777777
2387,2018,AP1226000038,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Green Gram,2.0,4.0,POINT (nan nan),2.0
2388,2018,AP1226000038,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Urad,1.6,5.0,POINT (nan nan),3.125
2389,2018,AP1226000039,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,18.04504,83.0545,Non-Basmati Paddy,2.2,3.2,POINT (83.0545 18.04504),1.4545454545454546
